date,SMALL LoBM,ME1 BM2,ME1 BM3,ME1 BM4,SMALL HiBM,ME2 BM1,ME2 BM2,ME2 BM3,ME2 BM4,ME2 BM5,ME3 BM1,ME3 BM2,ME3 BM3,ME3 BM4,ME3 BM5,ME4 BM1,ME4 BM2,ME4 BM3,ME4 BM4,ME4 BM5,BIG LoBM,ME5 BM2,ME5 BM3,ME5 BM4,BIG HiBM
1999-10-01,1.74,0.08,10.96,3.32,-1.92,3.41,1.34,-0.03,-0.24,-3.13,6.27,0.34,-4.29,-0.85,-1.89,3.48,-3.49,1.22,-2.71,0.97,14.38,3.77,4.5,5.63,9.8
1999-11-01,-7.31,-3.56,4.33,-1.88,-4.84,-0.11,0.89,0.4,0.78,-3.79,2.15,7.58,-4.28,-4.11,-4.67,11.17,6.48,5.93,-4.59,-8.01,22.71,2.02,-0.94,-0.88,-0.54
1999-12-01,-4.47,-6.73,-8.95,-5.49,-6.82,-14.19,-6.85,-11.34,-8.9,-6.02,-4.86,-1.96,-5.09,-5.0,-7.29,0.84,4.21,-1.44,-4.73,-6.84,5.05,14.35,7.53,-3.42,-6.92
2000-01-01,-3.1,1.19,3.27,-2.97,-1.08,-2.51,-4.24,-0.05,-2.55,0.05,5.26,-6.07,-2.74,4.0,-0.63,-3.58,-2.02,-2.1,0.7,2.19,-8.86,-5.62,-6.54,1.62,-0.22
2000-02-01,-1.46,-3.87,-9.36,-1.23,-1.53,-2.09,-1.91,-8.77,-3.57,-3.78,-2.13,4.55,-0.59,-3.3,0.12,-1.03,2.92,-3.75,-6.42,-3.43,1.37,-2.87,-5.97,-1.45,-10.84
2000-03-01,15.91,12.95,3.81,7.17,9.61,-3.3,7.3,9.72,10.38,12.8,8.93,5.54,11.07,8.48,11.54,-1.01,-0.93,0.38,9.77,13.24,-0.25,13.05,11.14,12.5,12.5
2000-04-01,-13.51,-8.19,-8.52,-10.63,-11.25,-12.07,-10.92,-8.15,-8.06,-12.54,-14.04,-6.73,-5.95,-7.66,-11.23,-11.01,-6.54,-3.86,-4.94,-8.24,-12.01,-5.75,-3.58,-10.52,-6.35
2000-05-01,0.9,4.82,-5.36,1.53,2.42,-4.05,-0.42,3.23,2.44,1.86,-3.24,-6.22,2.62,4.9,4.53,-7.97,0.0,3.81,4.6,2.84,-14.8,-5.78,-2.52,-4.28,-1.81
2000-06-01,9.48,12.18,13.68,7.81,11.07,5.67,5.36,7.06,9.03,14.59,7.27,7.18,7.55,9.81,13.41,6.66,8.81,7.01,12.96,12.85,4.85,3.94,7.77,7.55,7.77
2000-07-01,-16.07,-11.29,-9.73,-9.13,-8.32,-14.36,-11.97,-12.61,-9.99,-10.47,-18.81,-14.3,-13.47,-11.55,-9.77,-16.44,-17.13,-9.6,-11.11,-10.82,-13.49,-10.42,-10.31,-9.02,-12.04
2000-08-01,14.84,6.38,4.57,5.38,4.05,11.52,12.62,6.2,7.93,7.48,9.48,9.23,9.12,7.17,6.78,11.05,8.43,6.67,5.79,4.96,10.37,4.65,5.11,1.8,3.25
2000-09-01,-7.4,-7.83,-5.96,-4.83,-3.68,-6.98,-6.42,-6.02,-4.25,-3.85,-11.75,-9.08,-4.55,-2.53,-3.31,-6.28,-5.18,-3.05,0.64,-1.37,-7.54,-3.6,-1.04,0.49,6.34
2000-10-01,-17.31,-12.2,-8.9,-9.77,-8.41,-13.99,-13.46,-10.14,-8.74,-8.62,-20.05,-15.45,-10.07,-7.49,-4.06,-11.64,-11.53,-3.8,-4.51,-3.74,-11.96,-4.8,0.4,-1.44,4.47
2000-11-01,-0.46,-4.49,3.19,-0.62,0.45,-2.8,-2.77,0.9,2.12,1.89,-8.58,-5.51,-0.9,0.95,5.65,-7.15,-4.55,1.13,0.14,3.29,-1.41,-5.31,-5.22,-1.38,-2.04
2000-12-01,-12.98,-5.27,-8.48,-6.54,-6.65,-13.6,-12.03,-8.26,-6.39,-7.26,-10.01,-11.81,-9.25,-6.07,-6.34,-7.69,-6.92,-5.66,-5.73,-7.16,-19.02,-4.97,-3.37,0.53,-6.09
2001-01-01,-0.24,0.41,1.77,-1.28,-0.55,5.21,-0.04,-0.97,-2.6,-1.05,7.46,-1.31,-2.18,-2.6,-1.07,-0.82,-0.55,-5.09,-1.61,-3.75,4.64,-0.78,-5.05,-4.84,0.81
2001-02-01,4.29,3.27,1.27,2.21,2.78,5.31,-2.58,4.26,-0.63,3.44,-0.61,-3.28,-1.49,0.12,0.07,-12.86,-2.92,-0.28,-1.45,0.5,-12.66,-2.34,-4.44,-3.97,2.17
2001-03-01,-7.87,-4.52,-4.49,-4.16,-1.43,-2.52,-0.56,-3.33,-4.06,-2.5,-4.42,-5.38,-3.72,-4.3,-2.62,-0.35,-3.99,-3.26,-3.56,-3.88,-4.39,-2.42,-6.36,-4.01,-4.16
2001-04-01,13.67,8.61,8.71,8.29,11.79,8.04,4.01,11.47,11.51,14.11,5.25,5.64,6.08,9.5,14.8,9.76,13.09,11.2,9.68,15.92,9.85,5.15,9.57,9.52,12.27
2001-05-01,2.3,4.7,2.92,1.22,1.87,7.01,4.13,3.72,3.38,0.65,9.29,1.03,-0.28,1.07,1.91,2.19,1.77,-0.73,0.32,-1.71,-2.78,1.27,0.13,4.53,0.78
2001-06-01,-6.61,-4.04,-5.54,-2.38,-1.39,-4.81,-5.2,-4.14,-2.27,1.58,-7.6,-5.15,-4.65,-1.06,-0.86,-7.02,-3.71,-2.75,-2.89,-2.64,-11.47,-2.54,-4.6,-0.59,-0.68
2001-07-01,-15.64,-8.72,-8.81,-7.48,-5.76,-12.62,-11.82,-8.92,-9.72,-6.65,-8.21,-10.58,-8.93,-5.44,-5.08,-10.52,-6.6,-6.39,-3.15,-5.75,-12.43,-7.72,-7.84,-6.42,-5.34
2001-08-01,-0.48,-0.41,2.82,2.35,4.22,-2.35,-2.58,1.04,1.57,4.88,-4.31,-3.28,0.87,1.23,2.35,-5.47,-1.61,-2.6,0.4,2.89,-8.33,-3.85,0.28,0.76,5.41
2001-09-01,-10.93,-7.02,-8.92,-8.55,-8.63,-11.21,-8.48,-10.17,-9.36,-8.66,-8.39,-6.77,-8.07,-5.84,-6.84,-8.87,-6.2,-7.31,-7.06,-8.6,-2.42,-8.86,-11.51,-6.3,-13.4
2001-10-01,7.12,11.9,2.23,2.92,1.41,7.26,7.37,4.61,2.78,2.71,9.87,2.93,0.77,0.83,-0.35,8.58,0.91,0.73,-0.48,-1.02,4.19,-0.92,2.49,0.42,2.46
2001-11-01,-7.15,-6.19,-5.49,-4.48,-5.1,-8.99,-7.24,-4.04,-4.88,-6.38,-7.04,-2.18,-4.28,-4.95,-4.74,-1.57,-2.72,-4.42,-4.28,-6.95,1.43,0.93,-0.62,-4.34,-8.36
2001-12-01,-14.38,-14.54,-11.67,-9.52,-11.5,-15.77,-11.76,-9.54,-11.18,-10.17,-10.27,-10.58,-10.24,-8.64,-8.49,-10.93,-8.97,-6.93,-7.9,-10.72,-8.49,-7.37,-6.39,-4.42,-5.96
2002-01-01,-2.62,0.28,-5.31,-5.58,-3.32,-3.35,-6.56,-5.12,-6.04,-5.54,-9.61,-8.43,-7.59,-6.1,-5.86,-9.29,-5.26,-6.17,-6.71,-6.49,-9.81,-7.49,-5.85,-7.97,-3.08
2002-02-01,1.62,4.76,4.18,4.8,6.02,2.38,7.93,6.02,9.05,7.96,-2.55,6.85,10.31,8.3,8.09,2.8,6.59,3.46,6.16,7.21,3.78,5.44,3.76,6.05,9.44
2002-03-01,7.51,7.07,6.21,4.97,3.62,6.45,7.07,6.7,1.71,2.22,8.73,3.72,4.18,1.85,1.73,7.31,7.05,5.75,5.35,1.74,9.08,6.41,3.46,1.9,3.5
2002-04-01,6.02,10.79,4.48,4.63,4.58,8.42,5.33,9.02,6.97,5.66,6.39,5.79,7.52,4.12,5.35,5.45,6.81,6.33,5.56,5.8,3.08,6.32,7.43,3.39,3.91
2002-05-01,5.97,5.28,10.73,9.69,9.42,9.42,9.19,7.48,9.01,10.54,10.77,10.57,9.0,9.82,10.8,9.72,7.19,10.89,10.83,11.12,5.96,5.83,4.48,8.44,12.91
2002-06-01,-0.25,-4.24,0.74,-0.78,-1.51,-2.2,-2.59,-3.45,-3.69,-2.77,-1.87,-3.86,-4.18,-2.52,-2.64,-5.29,-2.88,-3.65,-4.26,-2.16,-5.91,-5.17,-3.14,-3.52,-5.55
2002-07-01,-6.92,-2.45,-1.74,-1.98,-1.21,-3.05,-3.86,-1.39,-0.42,-1.73,-3.05,-2.78,-1.68,-3.01,-1.83,-8.08,-6.07,-4.89,-3.67,-3.83,-8.36,-7.37,-6.48,-3.57,-3.83
2002-08-01,-3.6,-4.08,-2.39,-2.0,-1.27,-4.75,-3.36,-1.36,0.27,-1.05,-5.81,-1.71,-1.74,-1.45,-0.04,-4.93,-2.94,-0.38,-0.98,-1.12,-0.38,-0.68,-1.75,-2.01,-3.32
2002-09-01,-10.96,-7.15,-4.9,-4.3,-4.77,-7.67,-6.76,-4.14,-4.69,-3.45,-8.23,-4.73,-2.31,-3.12,0.25,-10.45,-6.26,-3.32,-1.35,-1.12,-9.03,-3.66,-3.0,-5.12,1.66
2002-10-01,-11.95,-7.74,-6.87,-6.76,-7.24,-11.61,-9.43,-9.12,-6.7,-7.64,-11.51,-9.23,-8.99,-8.0,-4.99,-11.42,-9.66,-7.06,-5.84,-6.1,-1.76,-7.18,-8.12,-5.87,-19.64
2002-11-01,-7.03,-6.12,-6.14,-1.7,-3.99,-4.7,-0.89,-2.6,-0.56,-0.41,-0.33,-1.03,-0.43,-0.21,-0.58,5.05,4.02,3.4,-0.2,-0.16,6.08,6.14,2.59,2.74,-6.09
2002-12-01,-1.89,-0.27,1.24,0.19,0.73,-0.98,-0.72,-1.03,-0.53,0.33,0.04,-1.4,-1.82,-1.7,0.11,-5.29,-2.34,-0.54,-1.0,-0.15,-4.48,-1.39,-2.55,-2.13,-0.54
2003-01-01,2.87,1.1,1.04,1.52,3.52,-0.17,-0.17,0.78,-0.97,1.07,-2.37,-2.79,-2.04,-2.43,-1.83,-7.51,-1.6,-0.83,-2.51,-2.45,-4.86,-5.37,-1.7,-3.74,-1.95
2003-02-01,3.17,1.59,4.93,3.59,8.0,-1.36,5.01,3.5,5.55,7.82,-1.89,1.33,5.6,3.98,6.72,-0.82,2.65,5.3,4.91,6.08,-0.43,0.85,0.79,1.65,-0.17
2003-03-01,-0.45,-2.13,0.5,0.32,1.17,-0.53,0.71,3.17,1.64,1.75,-2.29,-0.45,-1.59,0.34,-0.63,-3.04,-1.03,-0.98,0.44,1.04,-2.6,-4.48,-4.73,-3.96,-0.95
2003-04-01,7.08,1.55,6.07,4.86,5.74,3.87,5.73,4.85,2.87,4.07,5.87,3.38,2.5,3.0,4.15,-0.62,5.56,1.07,2.57,2.4,2.66,-1.47,-1.2,0.33,1.91
2003-05-01,10.14,7.22,8.43,5.31,8.44,9.97,7.63,4.91,4.69,5.76,3.36,2.1,3.86,3.04,4.32,5.82,4.81,3.92,3.8,3.05,5.19,5.0,3.99,3.42,1.16
2003-06-01,8.46,9.39,7.5,8.02,12.01,13.23,5.37,5.82,5.89,7.54,4.65,5.99,6.62,10.52,6.78,6.59,8.43,4.75,6.06,11.71,5.74,6.66,7.74,8.05,7.13
2003-07-01,2.44,1.47,4.84,2.46,1.41,5.07,0.16,3.0,2.47,0.69,1.83,4.69,0.36,2.63,3.11,2.58,4.39,-1.45,2.69,-0.25,3.85,3.16,2.45,7.17,7.22
2003-08-01,15.6,15.87,7.9,8.92,8.63,5.88,5.51,5.32,10.72,9.16,6.75,8.2,7.88,7.59,10.31,8.57,10.0,9.38,10.01,9.65,8.02,9.1,10.61,10.51,17.67
2003-09-01,15.75,15.78,6.77,10.16,8.74,10.87,8.56,6.81,7.92,6.4,15.42,12.04,8.58,8.67,8.57,10.54,6.79,6.15,7.7,8.55,5.61,5.23,6.18,7.3,15.98
2003-10-01,27.19,12.69,8.8,8.28,4.35,14.82,12.03,7.08,5.49,3.43,9.52,8.05,4.26,2.76,5.48,5.87,5.2,1.98,5.23,4.51,1.39,1.51,4.99,7.69,8.39
2003-11-01,-13.3,-11.09,-7.51,-8.2,-7.34,-9.42,-4.64,-4.68,-4.94,-6.15,-6.9,-3.63,-5.42,-5.24,-7.4,-6.36,-5.96,-4.45,-2.95,-5.26,-3.49,-1.97,-1.66,-5.91,-4.57
2003-12-01,4.52,-0.87,4.44,3.38,5.03,2.6,5.08,4.26,7.34,6.37,4.83,2.22,4.91,5.77,8.21,5.06,6.21,7.31,8.05,8.58,4.44,6.88,6.24,8.07,10.09
2004-01-01,9.48,10.22,5.28,8.62,10.32,11.56,5.57,4.73,6.76,6.48,4.9,3.15,1.68,3.93,4.46,1.15,2.82,0.09,1.97,2.42,0.9,3.08,1.0,3.44,-2.12
2004-02-01,-1.84,-3.09,-1.54,-0.91,0.46,-4.26,0.68,1.81,-0.19,1.16,0.68,-2.43,3.52,0.58,1.44,-1.89,0.58,-1.84,0.72,1.3,-0.68,0.35,-0.46,-0.05,2.78
2004-03-01,32.48,22.97,21.95,21.76,24.55,17.82,18.47,26.27,18.79,22.05,24.25,16.74,20.49,17.06,20.35,17.15,17.5,17.17,15.22,18.34,10.39,9.92,15.21,14.53,26.49
2004-04-01,13.78,7.35,6.45,1.35,0.45,6.92,0.8,8.74,-0.51,-1.39,0.05,-0.11,-2.8,-1.46,-1.96,-1.18,-5.49,-3.26,-4.77,-4.78,-4.74,-5.11,-8.03,-3.9,-7.75
2004-05-01,-9.19,-9.22,-6.53,-5.58,-6.1,-8.2,-5.75,-12.29,-6.23,-5.09,-3.59,-3.33,-2.42,-3.66,-3.54,-5.12,-1.62,-4.09,-2.5,-1.91,-4.23,-0.8,-1.67,-2.35,-6.58
2004-06-01,27.33,14.3,10.92,11.55,10.8,9.97,10.17,11.28,8.81,8.75,8.78,8.13,8.13,6.98,10.32,6.0,5.62,9.2,6.86,8.98,3.03,5.47,5.31,3.14,2.35
2004-07-01,-9.35,-8.48,-6.61,-6.02,-3.9,-10.82,-11.31,-6.37,-5.17,-4.66,-11.59,-9.4,-6.61,-5.53,-6.51,-11.22,-7.27,-7.11,-4.32,-6.52,-9.5,-5.28,-5.08,-5.4,-4.98
2004-08-01,2.68,2.04,1.46,1.75,1.75,0.56,0.61,0.0,1.69,1.49,1.96,1.68,0.71,0.46,1.55,-0.66,1.34,2.24,0.44,-0.09,5.01,0.48,-1.79,1.04,1.8
2004-09-01,-9.91,-4.9,-4.66,-2.8,-1.65,-6.35,-4.87,-4.14,-2.8,-2.63,-6.17,-4.02,-4.75,-2.14,-2.9,-4.69,-3.93,-2.28,-1.75,-2.2,-4.0,-2.41,-2.94,-2.17,-1.13
2004-10-01,4.55,2.56,3.17,3.67,4.24,0.87,0.28,3.28,1.55,2.28,1.24,2.28,1.23,2.01,2.03,3.1,2.15,1.41,1.54,1.66,2.95,2.3,2.61,2.82,2.57
2004-11-01,5.3,3.64,3.21,4.05,3.71,4.61,3.91,1.74,1.62,2.7,5.36,1.2,0.39,2.37,3.31,3.56,4.53,2.53,3.27,4.2,3.64,4.83,3.47,4.41,5.61
2004-12-01,0.56,2.25,4.61,2.85,4.49,4.55,3.41,3.24,4.41,5.59,4.44,3.21,5.99,6.55,5.88,3.35,5.09,4.85,5.26,5.94,6.55,4.47,4.62,4.99,7.05
2005-01-01,9.76,8.79,8.19,6.03,5.53,5.69,4.37,5.29,5.67,4.12,5.38,2.53,2.51,3.9,2.67,0.85,1.55,2.05,0.99,3.39,-3.02,-2.87,-2.5,-1.01,-1.51
2005-02-01,1.95,4.45,3.05,5.8,6.74,2.82,2.06,1.64,3.0,3.61,0.92,3.36,4.8,2.56,4.81,0.09,0.41,1.03,2.48,2.49,0.25,2.39,2.26,1.46,1.4
2005-03-01,-0.89,0.22,0.89,0.55,2.85,-2.64,0.47,1.33,-0.33,1.84,-4.02,-0.1,1.78,1.58,2.63,-2.01,-0.66,-0.46,-0.02,2.33,-3.22,-2.33,-1.27,-0.39,-0.03
2005-04-01,6.5,2.6,1.77,0.11,0.26,3.43,-0.04,-2.19,0.77,0.79,0.85,-2.66,-0.76,-1.3,-1.37,-0.76,0.02,-1.17,-1.25,-1.49,-4.11,-2.26,-2.09,-1.69,0.48
2005-05-01,-5.09,-4.76,-3.63,-4.61,-4.91,-1.07,-3.12,-4.08,-2.89,-4.13,-7.87,-4.73,-2.04,-1.64,-2.34,-3.31,-3.77,-1.52,-1.72,-2.86,-2.47,-1.06,-2.74,-1.82,-1.76
2005-06-01,6.11,3.54,2.8,2.76,1.71,3.59,3.28,2.58,2.85,1.4,2.65,5.16,3.25,3.84,1.6,1.56,2.81,0.26,1.1,1.81,0.34,0.27,0.66,1.42,0.98
2005-07-01,3.08,5.57,3.89,3.17,3.08,2.56,0.81,-0.45,0.0,1.2,2.67,2.75,2.42,1.46,0.95,0.22,0.99,2.04,2.66,0.78,0.44,0.55,1.39,0.56,-0.83
2005-08-01,2.3,1.92,3.41,3.84,4.18,1.5,3.25,1.72,4.99,3.26,1.43,4.11,6.68,3.06,4.76,2.38,4.73,5.98,5.14,5.4,12.52,5.72,8.48,5.23,8.11
2005-09-01,-5.43,-1.34,2.45,2.14,3.04,-3.07,1.57,6.12,4.19,4.54,-0.54,4.18,5.46,3.17,5.65,4.19,4.12,2.13,7.73,5.69,7.07,9.49,12.8,7.01,11.84
2005-10-01,2.51,2.95,0.97,0.41,0.88,5.52,2.22,3.46,1.95,2.03,2.81,1.26,3.83,3.4,3.67,2.98,2.42,2.15,2.83,5.19,-1.02,-2.28,-1.28,0.03,4.33
2005-11-01,1.0,0.59,3.98,5.41,2.37,1.45,2.71,2.26,3.51,3.02,2.24,6.39,3.19,4.17,-0.17,7.27,3.11,4.42,1.99,-2.26,8.02,2.9,4.04,0.03,-0.75
2005-12-01,17.95,16.05,14.25,11.1,10.9,17.71,13.96,10.15,15.46,11.67,19.64,9.48,11.67,10.84,10.32,15.68,12.81,10.53,10.29,7.69,16.11,6.29,9.61,4.64,6.36
2006-01-01,0.39,3.51,5.83,6.22,4.03,0.04,5.54,5.1,4.66,5.43,-1.77,4.5,3.02,5.01,3.74,2.78,2.06,5.09,4.51,3.43,1.84,4.67,4.4,5.72,3.08
2006-02-01,-9.65,-6.99,-5.46,-5.34,-5.08,-8.11,-7.21,-6.33,-7.2,-5.88,-7.61,-6.1,-5.6,-4.5,-4.92,-9.82,-5.51,-5.08,-2.05,-2.24,-5.01,-0.97,0.4,-0.34,3.08
2006-03-01,3.68,2.38,1.86,2.22,1.26,3.89,3.13,2.89,4.45,2.94,4.35,6.01,2.19,3.88,4.55,5.62,5.94,4.31,3.88,3.47,1.15,3.77,4.05,0.89,2.33
2006-04-01,-1.52,0.16,1.9,2.4,2.04,-0.78,3.71,3.74,0.55,1.7,0.54,1.47,2.33,3.21,0.62,-0.55,0.72,2.07,2.16,1.16,-0.61,4.01,3.59,3.71,2.11
2006-05-01,-13.46,-10.53,-7.67,-8.34,-7.6,-12.27,-6.56,-7.0,-8.83,-7.23,-12.23,-8.16,-7.96,-7.66,-7.36,-10.26,-6.24,-5.14,-6.22,-6.54,-7.13,-4.53,-9.27,-4.63,-7.56
2006-06-01,1.48,-2.57,-3.02,-3.02,-3.6,-3.49,-3.73,-2.3,-2.79,-4.34,-2.09,-5.11,-2.88,-3.62,-2.77,-3.95,-1.58,-3.11,-1.76,-2.35,-0.72,-1.93,-0.46,-0.69,-1.42
2006-07-01,-13.37,-9.55,-7.6,-7.05,-5.1,-11.76,-6.97,-6.26,-5.97,-3.49,-11.91,-6.62,-5.63,-3.2,-3.21,-8.12,-2.91,-5.18,-1.19,-2.88,-4.23,-0.27,-0.13,0.71,-0.46
2006-08-01,4.27,3.34,2.65,2.11,0.64,3.57,2.14,2.55,1.89,0.93,5.16,2.21,1.88,0.5,1.13,5.28,2.41,2.74,-0.19,2.43,1.2,1.46,2.92,0.55,0.44
2006-09-01,-5.57,-4.85,-3.88,-3.1,-2.63,-3.87,-2.05,-2.55,-1.6,-2.52,-3.12,-0.8,-1.69,-1.54,-1.79,-2.45,0.06,0.29,-1.85,-0.96,-2.0,-0.74,-0.64,-2.08,-2.31
2006-10-01,-0.93,0.32,0.56,-0.56,-0.62,0.04,-0.33,-0.39,-0.52,-1.63,0.19,0.08,-0.95,-0.97,-1.36,0.69,3.06,0.49,-1.04,-1.34,1.85,2.31,3.71,1.22,0.33
2006-11-01,-5.14,-5.13,-2.53,-1.97,-2.95,-5.01,-1.4,-0.88,-1.58,-0.42,-1.45,0.24,-0.83,-0.62,1.31,-2.51,-0.28,1.2,0.47,-1.3,-1.87,0.22,1.52,0.12,0.81
2006-12-01,-4.46,-1.98,-0.38,0.08,-0.79,-3.11,1.46,0.63,2.54,0.71,-0.8,1.36,0.89,0.51,1.5,-1.98,-0.6,0.78,0.7,1.05,0.65,1.01,5.44,2.05,0.78
2007-01-01,5.66,1.6,1.43,2.61,1.1,-0.59,1.36,0.69,0.73,1.4,0.66,1.03,2.97,1.95,1.11,2.62,0.53,0.45,0.75,1.42,-0.25,1.09,0.3,0.98,2.42
2007-02-01,-0.98,1.87,3.19,3.56,3.36,-1.27,2.74,4.6,5.4,4.75,0.83,3.01,3.42,1.66,4.56,1.92,1.96,2.72,5.05,4.23,2.3,3.85,5.22,3.27,4.38
2007-03-01,-5.36,-1.67,-1.54,0.09,0.06,-4.42,-1.65,-0.92,-0.23,0.72,-2.97,-0.75,0.22,-0.33,0.48,-2.4,-0.77,-1.2,-0.93,-0.42,-3.34,-0.55,-1.12,-2.08,1.05
2007-04-01,-7.95,-6.25,-3.71,-3.28,-3.68,-7.66,-2.11,-3.05,-1.94,-1.12,-5.99,-0.12,-1.58,-2.61,-0.37,-5.27,-1.94,-1.04,0.51,1.01,-2.42,-0.66,-3.2,-1.71,-2.67
2007-05-01,-3.53,-0.99,-1.95,-1.72,-1.77,-5.13,-0.53,-1.55,0.17,-2.73,-5.07,-1.77,-2.43,-2.12,-2.96,-0.4,0.14,-0.07,-1.5,-1.79,3.96,-0.26,2.09,1.5,-1.53
2007-06-01,2.64,4.08,4.99,2.86,1.75,2.13,2.97,1.18,1.49,2.45,1.02,1.74,1.86,3.02,1.6,-0.78,0.45,2.47,-0.12,-0.84,-0.88,0.69,0.72,-1.62,-1.05
2007-07-01,-2.17,1.67,0.6,1.8,2.41,-2.93,0.23,-0.09,1.21,1.19,0.29,0.9,-0.39,1.28,0.26,-1.34,1.29,0.22,-0.6,-1.54,2.79,-0.73,-1.92,0.74,-2.62
2007-08-01,-12.98,-10.61,-8.39,-7.76,-4.72,-8.8,-7.2,-4.65,-4.62,-5.0,-6.17,-3.65,-3.95,-4.98,-4.24,-4.05,-4.46,-3.84,-2.81,-1.03,-1.38,-2.43,-4.32,-2.87,-5.61
2007-09-01,-4.32,-4.78,-2.92,0.24,-1.22,-2.07,1.73,-0.7,0.23,0.1,1.58,1.47,-0.03,-2.44,0.35,-1.01,2.03,2.49,3.07,0.98,2.73,2.02,1.36,3.39,0.69
2007-10-01,15.45,4.77,2.31,1.23,-0.32,7.76,3.31,3.15,-1.37,-1.51,13.1,1.49,-0.46,0.44,0.66,2.76,0.98,-0.06,-1.22,0.46,1.24,-3.12,3.26,-2.36,1.0
2007-11-01,-4.21,-2.46,-3.67,-3.44,-2.92,-3.6,-6.31,-3.43,-3.23,-2.29,-5.4,-1.35,-2.88,-4.55,-1.18,-2.97,-2.76,-3.51,-2.98,-1.6,-2.3,-1.45,-1.54,-0.55,-3.26
2007-12-01,-4.95,-5.25,-5.19,-5.05,-4.4,-4.97,-6.68,-6.25,-3.7,-4.3,-9.15,-5.28,-7.37,-4.22,-3.14,-6.64,-4.79,-2.87,-5.15,-4.88,-3.76,-4.99,-2.55,-1.2,-3.66
2008-01-01,-8.29,-5.32,-3.99,-4.57,-3.37,-5.48,-3.36,-5.34,-4.24,-3.37,-12.09,-8.7,-3.05,-5.54,-1.6,-5.91,-5.01,-3.06,-3.29,-1.72,-8.05,-3.86,-4.72,-3.48,1.93
2008-02-01,7.31,4.77,3.86,3.67,3.82,2.8,5.71,0.72,1.72,2.03,-0.25,3.79,-1.48,3.26,0.0,2.82,4.11,0.49,-0.16,1.93,-0.45,0.42,1.36,1.86,0.9
2008-03-01,-3.3,-2.1,-1.73,-1.22,0.1,0.11,0.35,1.7,0.21,-0.73,-5.9,-2.16,0.0,0.59,0.98,-2.09,-2.71,-0.2,-2.26,0.85,-3.49,-5.73,-4.27,-3.48,-5.55
2008-04-01,-1.99,1.08,-1.83,0.23,-0.37,-1.86,0.97,-2.2,1.11,0.05,3.49,-2.27,-0.52,2.28,1.25,4.89,7.77,2.08,4.92,3.65,9.5,8.12,7.32,4.65,10.2
2008-05-01,3.42,6.69,2.37,3.91,2.99,3.65,4.07,3.43,4.19,5.51,1.07,3.24,3.93,3.47,3.4,-1.06,0.9,0.83,2.33,1.75,1.19,3.39,1.63,2.97,-0.37
2008-06-01,-7.64,-3.72,-1.59,-2.74,-1.77,-7.89,-6.55,-5.3,-4.55,-3.33,-10.55,-5.14,-5.75,-4.16,-4.24,-9.4,-6.39,-5.91,-5.29,-5.36,-8.12,-6.89,-7.38,-3.89,-6.34
2008-07-01,-6.24,-6.07,-5.75,-5.88,-3.12,-4.36,-4.38,-1.69,-3.6,-3.32,-4.65,-5.49,-4.45,-1.15,-1.33,-4.97,-2.89,-2.91,-0.84,-1.86,-4.03,-4.4,-2.23,0.46,-2.11
2008-08-01,-9.76,-10.57,-6.61,-9.69,-7.68,-7.37,-10.94,-3.5,-7.24,-4.49,-4.0,-6.94,-4.84,-2.01,-4.87,-4.6,-4.86,-3.7,-2.04,-4.01,-2.73,-3.24,-7.22,-1.03,-6.14
2008-09-01,-7.85,-7.63,-7.86,-7.35,-5.85,-11.83,-11.23,-7.11,-10.44,-7.95,-8.81,-12.51,-11.57,-9.44,-7.32,-11.16,-11.15,-9.7,-7.13,-6.06,-13.94,-12.45,-8.96,-9.1,-6.16
2008-10-01,-15.08,-13.09,-13.17,-8.43,-6.8,-13.32,-8.48,-7.64,-8.98,-4.42,-14.76,-16.33,-7.79,-8.94,-4.59,-14.58,-14.62,-12.53,-14.45,-10.7,-16.76,-9.51,-21.3,-8.78,-13.38
2008-11-01,4.07,3.79,5.43,2.09,2.4,6.89,3.95,2.82,4.42,4.1,9.34,3.73,1.18,4.52,3.42,2.79,2.61,1.59,6.0,5.81,2.55,-4.1,-6.01,5.36,-3.29
2008-12-01,11.64,8.2,5.44,8.3,9.05,8.95,9.51,7.0,8.05,8.85,8.65,6.37,9.32,9.51,11.14,6.33,5.81,3.5,10.29,10.61,8.91,7.36,8.3,9.75,11.37
2009-01-01,4.72,0.99,-2.51,-3.06,-2.85,-4.31,-6.5,-5.96,-5.89,-3.4,-4.35,-4.06,-5.1,-5.88,-3.96,-8.89,-6.72,-6.43,-9.27,-8.52,-10.25,-5.29,-5.82,-5.64,-7.3
2009-02-01,-15.08,-12.23,-11.87,-13.72,-12.15,-14.98,-11.21,-14.53,-13.36,-12.79,-15.61,-13.36,-12.91,-12.65,-12.75,-17.39,-10.13,-11.6,-14.12,-12.95,-11.9,-9.49,-12.86,-13.24,-13.32
2009-03-01,1.95,0.51,2.25,3.38,3.48,2.14,2.53,2.06,2.73,2.61,-1.31,2.87,1.33,3.19,1.18,7.39,3.97,7.15,4.14,4.57,4.34,-1.27,2.49,-3.28,5.1
2009-04-01,7.2,4.28,4.25,5.2,2.43,4.4,2.4,6.58,4.9,3.14,6.0,9.13,7.38,2.4,2.29,7.76,8.93,8.5,5.77,3.21,4.94,11.56,14.26,3.41,8.6
